7.28532,0,-Infinity
7.285321,0,-Infinity
7.285322,0,-Infinity
7.285324,0,-Infinity
7.285325,0,-Infinity
7.285325,0,-Infinity
7.285326,0,-Infinity
7.285326,0,-Infinity
7.285327,0,-Infinity
7.285328,0,-Infinity
7.285328,0,-Infinity
7.285329,0,-Infinity
7.28533,0,-Infinity
7.28533,0,-Infinity
7.285331,0,-Infinity
7.285332,0,-Infinity
7.285332,0,-Infinity
7.285333,0,-Infinity
7.285334,0,-Infinity
7.285334,0,-Infinity
7.285336,0,-Infinity
7.285336,0,Infinity
7.285337,0,Infinity
7.285338,0,Infinity
7.285339,0,Infinity
7.28534,0,Infinity
7.28534,0,Infinity
7.285342,0,Infinity
7.285342,0,Infinity
7.285343,0,Infinity
7.285344,0,Infinity
7.285345,0,Infinity
7.285347,0,Infinity
7.285347,0,Infinity
7.285347,-2722.859,2.446592
7.285348,2705.326,-3.1971
7.285349,-2596.972,0.2487201
7.28535,2743.574,-1.012289
7.285352,-2790.546,0.6288242
7.285353,2801.886,-1.008158
7.285354,-2642.011,0.1845904
7.285354,2860.718,-0.9533876
7.285355,830.807,-0.01651027
7.285356,2813.386,-0.2531752
7.285357,-2978.71,0.4332842
7.285357,3148.68,-0.3345489
7.285359,-3186.886,0.2811204
7.28536,3115.73,-0.4348181
7.285361,-2780.257,0.1154898
7.285362,2914.765,-0.5688897
7.285363,2282.101,-0.07404654
7.285364,230.4597,-0.003824546
7.285365,-1389.199,0.02867724
7.285366,3193.337,-0.2443391
7.285367,-2765.295,0.1048251
7.285367,3362.819,-0.2295455
7.285369,-2892.116,0.09797008
7.28537,3019.789,-0.2093114
7.285371,-3160.071,0.1411996
7.285372,3169.041,-0.3322733
7.285373,-2305.061,0.05005376
7.285374,3198.962,-0.3026324
7.285375,-2400.445,0.05288396
7.285376,3236.407,-0.2891138
7.285376,-2241.958,0.04534552
7.285377,3259.953,-0.263381
7.285378,-2387.167,0.04984367
7.285378,3290.169,-0.2524932
7.285379,-2251.644,0.04393486
7.28538,3305.498,-0.2319534
7.285381,-2361.028,0.04699547
7.285382,3326.284,-0.2216883
7.285383,-2269.896,0.04316664
7.285383,3333.163,-0.2055836
7.285384,-2330.461,0.04459434
7.285386,3342.145,-0.1953876
7.285386,-2278.385,0.04241761
7.285387,3339.596,-0.1825274
7.285388,-2299.5,0.04269704
7.285388,3335.41,-0.1725865
7.28539,-2269.532,0.04147042
7.285391,3321.998,-0.1618695
7.285392,-2264.896,0.0411208
7.285392,3304.056,-0.1524683
7.285393,-2240.342,0.04026528
7.285394,3278.249,-0.1431152
7.285395,-2219.482,0.03960864
7.285396,3246.194,-0.1343968
7.285396,-2189.58,0.0387773
7.285397,3206.9,-0.1259627
7.285398,-2156.008,0.03792598
7.285399,3160.434,-0.117921
7.2854,-2115.209,0.03695065
7.285401,3106.665,-0.1101666
7.285403,-2068.252,0.03588746
7.285404,3045.472,-0.1027025
7.285404,-2014.023,0.03470352
7.285406,2976.441,-0.09548812
7.285406,-1951.606,0.03338233
7.285407,2898.948,-0.08848564
7.285408,-1879.985,0.03190744
7.285408,2812.53,-0.08166002
7.285409,-1798.415,0.03026733
7.28541,2715.79,-0.07498869
7.285411,-1704.659,0.02842502
7.285412,2607.38,-0.068427
7.285413,-1597.228,0.02636581
7.285413,2485.447,-0.06195802
7.285414,-1473.946,0.02406893
7.285415,2348.206,-0.05557689
7.285416,-1333.811,0.02153774
7.285416,2194.025,-0.04932824
7.285417,-1177.103,0.01880126
7.285418,2023.929,-0.04331822
7.28546,-1008.485,0.01595851
7.285461,1843.417,-0.03774153
7.285462,-838.1017,0.0131764
7.285464,1663.71,-0.03283975
7.285464,-679.6871,0.01065591
7.285465,1499.377,-0.02881555
7.285466,-546.0239,0.008568101
7.285467,1362.17,-0.02574009
7.285468,-443.2354,0.006981931
7.285469,1256.217,-0.02352955
7.28547,-369.6314,0.005855521
7.28547,1177.763,-0.02199356
7.285471,-317.9159,0.00506943
7.285472,1119.516,-0.02091374
7.285473,-280.2462,0.004499389
7.285474,1074.188,-0.02010967
7.285475,-250.5204,0.004049208
7.285476,1036.654,-0.01946177
7.285476,-225.1594,0.003662655
7.285477,1003.976,-0.01890233
7.285478,-202.3275,0.003311065
7.285479,974.6113,-0.01839757
7.28548,-181.2679,0.002982725
7.28548,947.9045,-0.01793204
7.285481,-161.5744,0.00267168
7.285482,923.2781,-0.01749663
7.285483,-142.7995,0.002371308
7.285484,900.6724,-0.01708586
7.285485,-125.0342,0.002083912
7.285486,879.9087,-0.01669808
7.285486,-108.1048,0.001807257
7.285487,860.8204,-0.01633115
7.285488,-91.81551,0.00153851
7.28549,843.1065,-0.01598008
7.285491,-75.96506,0.001275036
7.285492,826.7654,-0.01564435
7.285493,-60.60515,0.001018312
7.285493,811.6268,-0.01532231
7.285494,-45.57831,0.0007661366
7.285495,797.5578,-0.01501257
7.285496,-30.75357,0.0005168759
7.285497,784.4595,-0.01471221
7.285497,-16.20963,0.000272258
7.285498,772.1901,-0.01442134
7.285499,-1.736338,2.912911E-05
7.285501,760.6118,-0.01413808
7.285501,12.66433,-0.0002121115
7.285502,749.5866,-0.01386128
7.285503,27.07479,-0.0004525423
7.285504,739.0289,-0.01358997
7.285505,41.57752,-0.0006933061
7.285506,728.8307,-0.01332186
7.285507,56.11124,-0.0009331707
7.285508,718.8751,-0.01305774
7.285509,70.83638,-0.0011747
7.285509,709.054,-0.01279531
7.28551,85.72185,-0.0014172
7.285511,699.303,-0.01253407
7.285512,100.7612,-0.001660629
7.285513,689.4655,-0.01227324
7.285514,116.1217,-0.001907605
7.285515,679.3977,-0.01201033
7.285516,131.781,-0.00215792
7.285517,669.1962,-0.01174668
7.285518,147.6244,-0.002409732
7.285519,658.5804,-0.01148045
7.28552,163.928,-0.002667502
7.285521,647.5522,-0.0112099
7.285521,180.5242,-0.0029291
7.285522,636.0585,-0.01093566
7.285523,197.4918,-0.003195618
7.285524,624.0287,-0.01065686
7.285524,214.8273,-0.003467307
7.285525,611.3824,-0.01037258
7.285526,232.5446,-0.003744957
7.285527,598.1802,-0.01008369
7.285528,250.5584,-0.004027038
7.285528,584.272,-0.009788846
7.285529,268.9752,-0.004315739
7.28553,569.75,-0.009489124
7.285531,287.5713,-0.004607746
7.285532,554.7628,-0.009187863
7.285532,306.2286,-0.004901577
7.285533,539.4269,-0.008886676
7.285534,324.7302,-0.005193965
7.285536,524.0594,-0.008590386
7.285536,342.7113,-0.00547935
7.285537,508.941,-0.008304701
7.285538,359.8947,-0.005752938
7.28554,494.4243,-0.00803526
7.28554,375.8307,-0.006007472
7.285541,481.0636,-0.007790314
7.285542,389.9289,-0.006234255
7.285543,469.3601,-0.007577732
7.285544,401.9668,-0.006428395
7.285544,459.4513,-0.007399608
7.285545,411.6998,-0.006586188
7.285546,451.5228,-0.007258513
7.285547,419.1756,-0.006707898
7.285548,445.4344,-0.007151508
7.285549,424.5211,-0.006795946
7.28555,441.0416,-0.007075411
7.285551,428.0761,-0.006855625
7.285551,437.8781,-0.007022731
7.285552,430.2358,-0.006893842
7.285554,435.7166,-0.006988314
7.285554,431.3063,-0.006915297
7.285555,434.1406,-0.006965869
7.285556,431.6464,-0.006926109
7.285557,432.9429,-0.00695125
7.285558,431.4971,-0.006930093
7.285559,431.912,-0.006941107
7.28556,430.9797,-0.006929581
7.285561,430.9787,-0.00693372
7.285562,430.2823,-0.006926894
7.285563,430.0338,-0.006927527
7.285563,429.4327,-0.006922618
7.285564,429.0115,-0.006921201
7.285565,428.5069,-0.006917915
7.285565,427.9644,-0.006915172
7.285566,427.492,-0.006912796
7.285567,426.9286,-0.006909769
7.285568,426.4032,-0.006906939
7.285569,425.8103,-0.006903887
7.28557,425.2903,-0.006901362
7.285571,424.7313,-0.006898532
7.285572,424.1683,-0.006895811
7.285572,423.5783,-0.006892462
7.285573,423.0081,-0.006889633
7.285573,422.4483,-0.006886994
7.285599,421.8732,-0.006884217
7.2856,421.326,-0.006881548
7.285602,420.7825,-0.006878824
7.285603,420.1974,-0.006875806
7.285604,419.6537,-0.006873372
7.285604,419.1368,-0.006870959
7.285606,418.5942,-0.006868177
7.285607,418.0729,-0.006865812
7.285607,417.6025,-0.006863701
7.285608,417.0574,-0.006860757
7.285609,416.6023,-0.006858765
7.28561,416.1365,-0.006856637
7.285611,415.6625,-0.0068543
7.285612,415.2463,-0.006852439
7.285613,414.796,-0.006850065
7.285614,414.3911,-0.006848466
7.285614,414.0404,-0.006846956
7.285615,413.6431,-0.006844787
7.285616,413.2523,-0.006842935
7.285616,412.9832,-0.006841987
7.285617,412.6188,-0.006839868
7.285618,412.3177,-0.006838648
7.285619,412.0339,-0.006837366
7.285621,411.8097,-0.006836531
7.285621,411.5514,-0.006835123
7.285622,411.3125,-0.006833944
7.285623,411.1271,-0.006833278
7.285624,410.9344,-0.006832188
7.285625,410.7749,-0.006831536
7.285625,410.6122,-0.006830888
7.285626,410.5295,-0.006830528
7.285628,410.3797,-0.00682982
7.28563,410.3377,-0.006829819
7.285631,410.2456,-0.006829399
7.285632,410.2106,-0.006828981
7.285633,410.148,-0.006828637
7.285634,410.172,-0.006828917
7.285634,410.1416,-0.006828644
7.285635,410.1583,-0.00682899
7.285636,410.2372,-0.006829537
7.285637,410.2569,-0.006829265
7.285637,410.3446,-0.006829942
7.285638,410.4024,-0.00683021
7.285639,410.5414,-0.006831012
7.28564,410.6046,-0.00683114
7.285641,410.7685,-0.006832331
7.285641,410.912,-0.006832851
7.285642,411.0247,-0.0068333
7.285643,411.2173,-0.006834404
7.285644,411.3405,-0.006834975
7.285645,411.5853,-0.00683639
7.285646,411.731,-0.006836689
7.285647,411.9396,-0.006837958
7.285647,412.1382,-0.006839152
7.285648,412.3797,-0.006840401
7.285649,412.5905,-0.006841257
7.28565,412.7922,-0.006842234
7.285652,413.0475,-0.006843522
7.285653,413.2679,-0.006844673
7.285653,413.5083,-0.006845942
7.285654,413.7584,-0.006847265
7.285655,413.9926,-0.00684839
7.285655,414.2679,-0.006849694
7.285656,414.4857,-0.006850739
7.285657,414.7351,-0.006851963
7.285659,414.9748,-0.00685324
7.28566,415.2386,-0.006854569
7.28566,415.4637,-0.006855644
7.285661,415.7302,-0.006857199
7.285662,415.9596,-0.006858135
7.285664,416.1953,-0.006859427
7.285664,416.446,-0.00686059
7.285665,416.6601,-0.006861504
7.285666,416.8606,-0.006862591
7.285666,417.1163,-0.006864089
7.285667,417.3447,-0.0068651
7.285668,417.5173,-0.006865926
7.285669,417.7508,-0.006867338
7.28567,417.9592,-0.00686815
7.285671,418.1113,-0.006868957
7.285671,418.3189,-0.00687011
7.285672,418.5006,-0.006871137
7.285674,418.6696,-0.00687181
7.285674,418.8154,-0.006872593
7.285675,418.9924,-0.006873487
7.285676,419.1326,-0.006874144
7.285676,419.2411,-0.006874682
7.285677,419.418,-0.00687556
7.285678,419.5064,-0.006876089
7.285679,419.6274,-0.006876502
7.28568,419.7205,-0.006877139
7.285681,419.8323,-0.006877771
7.285681,419.9166,-0.006878061
7.285682,419.9926,-0.006878574
7.285683,420.0602,-0.00687886
7.285685,420.1301,-0.006879144
7.285686,420.1682,-0.006879315
7.285686,420.2066,-0.006879707
7.285687,420.284,-0.006880206
7.285689,420.2736,-0.006879823
7.28569,420.3041,-0.006880099
7.28569,420.2953,-0.006880046
7.285691,420.3319,-0.006880321
7.285692,420.3439,-0.006880484
7.285693,420.2766,-0.006879997
7.285694,420.3107,-0.006880269
7.285695,420.2568,-0.006880001
7.285695,420.2472,-0.006880057
7.285697,420.1964,-0.006879791
7.285697,420.1498,-0.006879634
7.285698,420.1136,-0.006879266
7.285699,420.0381,-0.006879005
7.2857,419.9944,-0.006878852
7.285701,419.918,-0.006878279
7.285702,419.8459,-0.006878024
7.285703,419.7739,-0.006877562
7.285704,419.6932,-0.00687731
7.285705,419.636,-0.006877061
7.285705,419.5131,-0.006876295
7.285706,419.4338,-0.00687605
7.285707,419.3419,-0.0068756
7.285707,419.2599,-0.006875256
7.285708,419.1557,-0.006874709
7.285709,419.0385,-0.006874063
7.28571,418.9562,-0.006873829
7.285711,418.8482,-0.006873088
7.285712,418.7495,-0.006872655
7.285713,418.6187,-0.006872024
7.285713,418.5217,-0.006871496
7.285714,418.4226,-0.006871072
7.285719,418.3169,-0.00687045
7.28572,418.2018,-0.006869932
7.285722,418.1021,-0.006869417
7.285723,417.979,-0.006868706
7.285724,417.8863,-0.006868296
7.285725,417.7683,-0.006867593
7.285726,417.6739,-0.006867188
7.285727,417.5638,-0.006866591
7.285728,417.4787,-0.006866191
7.285728,417.3719,-0.0068656
7.285729,417.2704,-0.006865109
7.28573,417.1849,-0.006864717
7.285731,417.0847,-0.006864134
7.285731,417.0091,-0.006863844
7.285732,416.915,-0.006863171
7.285733,416.8177,-0.006862789
7.285734,416.7715,-0.006862505
7.285735,416.6506,-0.006861747
7.285735,416.5945,-0.006861561
7.285736,416.533,-0.006861378
7.285737,416.4594,-0.006860912
7.285738,416.4089,-0.006860637
7.285738,416.3263,-0.006860082
7.285739,416.2683,-0.00685981
7.28574,416.2407,-0.006859728
7.28574,416.1673,-0.006859366
7.285741,416.1371,-0.006859191
7.285742,416.0867,-0.006858925
7.285743,416.0554,-0.006858661
7.285744,416.0183,-0.00685849
7.285746,415.9991,-0.006858412
7.285747,415.941,-0.006857876
7.285748,415.9366,-0.006857983
7.285749,415.924,-0.006857906
7.28575,415.8997,-0.006857831
7.285751,415.8874,-0.006857756
7.285752,415.8792,-0.00685759
7.285754,415.874,-0.006857606
7.285755,415.8779,-0.006857621
7.285756,415.879,-0.006857547
7.285757,415.8773,-0.006857564
7.285758,415.888,-0.006857579
7.285758,415.8905,-0.006857595
7.285759,415.923,-0.006857788
7.28576,415.9164,-0.006857626
7.285761,415.9515,-0.006857906
7.285762,415.9627,-0.00685792
7.285763,415.9968,-0.006858111
7.285764,416.019,-0.0068583
7.285765,416.0587,-0.006858401
7.285766,416.0874,-0.006858502
7.285767,416.1109,-0.006858601
7.285768,416.153,-0.006858874
7.285769,416.1954,-0.006859059
7.28577,416.2207,-0.006859157
7.285771,416.2714,-0.006859426
7.285771,416.2912,-0.006859436
7.285772,416.3513,-0.006859875
7.285773,416.3893,-0.006859969
7.285774,416.4355,-0.006860234
7.285775,416.4779,-0.006860413
7.285776,416.5295,-0.006860844
7.285777,416.5722,-0.006860936
7.285778,416.6172,-0.006861279
7.285779,416.6669,-0.006861453
7.28578,416.7208,-0.006861795
7.285781,416.7693,-0.006861966
7.285782,416.8183,-0.006862305
7.285782,416.849,-0.006862391
7.285783,416.916,-0.006862726
7.285785,416.9521,-0.006862811
7.285786,416.9913,-0.006863061
7.285787,417.0337,-0.00686331
7.285788,417.088,-0.00686364
7.285788,417.1273,-0.006863886
7.285789,417.184,-0.006864131
7.28579,417.2276,-0.006864375
7.285791,417.2424,-0.006864373
7.285792,417.299,-0.006864615
7.285792,417.3282,-0.006864856
7.285794,417.3752,-0.006865177
7.285795,417.4172,-0.006865415
7.285796,417.4402,-0.006865572
7.285796,417.501,-0.006865728
7.285797,417.4939,-0.006865723
7.285798,417.5478,-0.006866198
7.285799,417.5778,-0.006866272
7.2858,417.6065,-0.006866504
7.2858,417.6331,-0.006866656
7.285802,417.6613,-0.006866728
7.285803,417.6872,-0.006866879
7.285804,417.6993,-0.006866871
7.285806,417.7128,-0.006867021
7.285808,417.7388,-0.00686717
7.285809,417.7527,-0.00686724
7.28581,417.775,-0.006867466
7.28581,417.7893,-0.006867457
7.285812,417.7927,-0.006867449
7.285813,417.7994,-0.006867517
7.285814,417.8236,-0.006867663
7.285815,417.8198,-0.006867577
7.285816,417.8203,-0.006867645
7.285816,417.8192,-0.006867713
7.285817,417.8387,-0.006867857
7.285818,417.8456,-0.006867847
7.285819,417.8207,-0.006867609
7.285822,417.8182,-0.006867599
7.285823,417.8193,-0.006867666
7.285824,417.8239,-0.006867809
7.285825,417.8175,-0.006867724
7.285826,417.7999,-0.006867639
7.285826,417.8064,-0.00686763
7.285827,417.7955,-0.006867621
7.285828,417.7619,-0.006867312
7.285829,417.7677,-0.006867453
7.28583,417.7447,-0.006867296
7.28583,417.7364,-0.006867287
7.285831,417.724,-0.006867279
7.285833,417.7133,-0.006867197
7.285834,417.6827,-0.006866967
7.285835,417.6792,-0.006867033
7.285835,417.6523,-0.006866952
7.285836,417.6417,-0.006866871
7.285837,417.6354,-0.006866864
7.285838,417.5939,-0.006866564
7.285839,417.5861,-0.006866558
7.28584,417.5518,-0.006866405
7.285841,417.5415,-0.006866327
7.285841,417.5146,-0.00686632
7.285846,417.4945,-0.006866097
7.285847,417.4956,-0.006866164
7.285849,417.4701,-0.006866014
7.28585,417.4362,-0.006865793
7.285851,417.3914,-0.006865644
7.285852,417.4106,-0.006865712
7.285853,417.3798,-0.006865493
7.285855,417.3554,-0.006865274
7.285855,417.3253,-0.006865199
7.285856,417.2927,-0.006864982
7.285857,417.3133,-0.006865192
7.285858,417.2677,-0.006864977
7.285859,417.2529,-0.006864832
7.28586,417.2389,-0.006864688
7.285861,417.219,-0.006864616
7.285862,417.1982,-0.006864473
7.285862,417.168,-0.006864471
7.285863,417.183,-0.006864539
7.285864,417.1498,-0.006864118
7.285865,417.1343,-0.006864047
7.285866,417.1187,-0.006863977
7.285866,417.0848,-0.006863837
7.285867,417.0988,-0.006864044
7.285868,417.078,-0.006863767
7.285869,417.0638,-0.006863766
7.28587,417.0634,-0.006863766
7.28587,417.037,-0.006863491
7.285871,417.031,-0.00686356
7.285872,417.0175,-0.00686356
7.285873,417.0168,-0.006863423
7.285873,416.9969,-0.006863356
7.285874,416.9987,-0.006863424
7.285875,417.022,-0.006863424
7.285876,416.9644,-0.006863154
7.285878,416.9853,-0.006863357
7.285879,416.9698,-0.006863222
7.28588,416.9772,-0.00686329
7.285881,416.9702,-0.006863224
7.285882,416.9784,-0.006863225
7.285882,416.9661,-0.006863158
7.285883,416.9752,-0.006863159
7.285883,416.9602,-0.006863093
7.285884,416.9486,-0.006863094
7.285885,416.9874,-0.006863295
7.285886,416.9666,-0.006863162
7.285886,416.9666,-0.006863097
7.285887,416.9715,-0.006863164
7.285888,416.9839,-0.006863231
7.285889,416.9756,-0.006863231
7.28589,416.9957,-0.006863363
7.28589,416.9841,-0.006863298
7.285891,417.0113,-0.006863298
7.285892,416.9763,-0.006863168
7.285893,417.0334,-0.00686343
7.285893,416.9997,-0.0068633
7.285894,417.0289,-0.006863431
7.285895,417.0127,-0.006863366
7.285896,417.046,-0.006863555
7.285896,417.0523,-0.006863678
7.285898,417.0579,-0.006863673
7.285899,417.0497,-0.006863731
7.285899,417.1015,-0.006863982
7.285901,417.0912,-0.006863912
7.285901,417.1017,-0.006863969
7.285902,417.1162,-0.006864027
7.285903,417.1095,-0.006863957
7.285904,417.1244,-0.006864142
7.285905,417.1243,-0.006864135
7.285906,417.1566,-0.006864319
7.285906,417.172,-0.006864312
7.285907,417.1525,-0.006864179
7.285908,417.1639,-0.006864235
7.285909,417.1757,-0.006864291
7.28591,417.1773,-0.00686441
7.285911,417.2135,-0.006864529
7.285911,417.2056,-0.006864646
7.285912,417.2494,-0.006864826
7.285913,417.2091,-0.00686457
7.285914,417.242,-0.006864811
7.285915,417.2398,-0.006864741
7.285916,417.2483,-0.006864858
7.285917,417.2636,-0.006864973
7.285918,417.2684,-0.006864966
7.285919,417.2876,-0.006865081
7.28592,417.2857,-0.006865012
7.285921,417.2908,-0.006865065
7.285921,417.2956,-0.006865119
7.285922,417.3036,-0.006865111
7.285923,417.3047,-0.006865102
7.285923,417.3093,-0.006865277
7.285924,417.3483,-0.006865269
7.285925,417.3192,-0.006865139
7.285925,417.3304,-0.006865192
7.285926,417.3241,-0.006865184
7.285927,417.3275,-0.006865236
7.285928,417.3557,-0.006865349
7.285929,417.3389,-0.00686522
7.28593,417.3387,-0.006865332
7.285931,417.359,-0.006865324
7.285932,417.3417,-0.006865316
7.285932,417.3616,-0.006865367
7.285933,417.365,-0.006865359
7.285934,417.3506,-0.00686529
7.285935,417.3527,-0.006865342
7.285936,417.3545,-0.006865275
7.285937,417.3672,-0.006865445
7.285938,417.3622,-0.006865318
7.285939,417.3502,-0.006865251
7.28594,417.3583,-0.006865301
7.285941,417.3632,-0.00686547
7.285942,417.3605,-0.006865403
7.285942,417.3648,-0.006865453
7.285943,417.3622,-0.006865387
7.285944,417.3595,-0.00686532
7.285944,417.3286,-0.00686502
7.285945,417.3173,-0.006865071
7.285946,417.3615,-0.006865354
7.285947,417.3306,-0.006865172
7.285948,417.3612,-0.006865338
7.285948,417.3232,-0.006865157
7.285949,417.3531,-0.006865322
7.28595,417.3356,-0.006865256
7.285951,417.3239,-0.006865191
7.285952,417.3327,-0.006865241
7.285952,417.321,-0.006865176
7.285953,417.3228,-0.006865226
7.285954,417.3244,-0.006865275
7.285954,417.312,-0.006865209
7.285955,417.3131,-0.006865259
7.285985,417.318,-0.006865195
7.285986,417.3096,-0.00686513
7.285987,417.3044,-0.006865066
7.285988,417.2851,-0.006865002
7.285989,417.2787,-0.006864938
7.285989,417.2897,-0.006864987
7.28599,417.2804,-0.006865037
7.285991,417.2668,-0.006864973
7.285992,417.2875,-0.006865134
7.285993,417.2818,-0.006865071
7.285994,417.2689,-0.006865007
7.285995,417.2626,-0.006864944
7.285995,417.2629,-0.006864993
7.285996,417.2566,-0.006864931
7.285997,417.2533,-0.006864979
7.285998,417.2645,-0.006864917
7.285999,417.238,-0.006864854
7.286,417.2449,-0.006864903
7.286001,417.2421,-0.006864841
7.286001,417.2392,-0.006864889
7.286002,417.2395,-0.006864937
7.286003,417.2261,-0.006864876
7.286004,417.2578,-0.006864924
7.286005,417.2157,-0.006864642
7.286005,417.2095,-0.006864581
7.286006,417.2163,-0.006864739
7.286007,417.2172,-0.006864678
7.286008,417.2051,-0.006864508
7.286009,417.2203,-0.006864556
7.28601,417.1953,-0.006864387
7.286011,417.2098,-0.006864544
7.286012,417.1978,-0.006864483
7.286012,417.1959,-0.006864423
7.286014,417.1942,-0.006864363
7.286015,417.1894,-0.006864304
7.286015,417.1838,-0.006864351
7.286016,417.1911,-0.006864506
7.286016,417.207,-0.006864447
7.286017,417.1892,-0.006864388
7.286018,417.1943,-0.006864435
7.286019,417.1862,-0.006864376
7.28602,417.1877,-0.006864422
7.286021,417.1829,-0.006864364
7.286022,417.1844,-0.006864411
7.286023,417.1859,-0.006864458
7.286023,417.1938,-0.006864611
7.286024,417.1961,-0.006864552
7.286025,417.192,-0.006864494
7.286026,417.2004,-0.006864645
7.286027,417.1962,-0.006864586
7.286028,417.1929,-0.006864423
7.286029,417.1895,-0.006864365
7.286029,417.1851,-0.006864411
7.28603,417.2113,-0.006864563
7.286031,417.1981,-0.006864504
7.286032,417.1946,-0.006864446
7.286033,417.2036,-0.006864596
7.286034,417.1895,-0.006864538
7.286035,417.209,-0.006864585
7.286036,417.2053,-0.00686463
7.286036,417.2018,-0.006864572
7.286037,417.2055,-0.006864514
7.286038,417.215,-0.006864663
7.286038,417.2051,-0.006864606
7.286039,417.215,-0.006864652
7.28604,417.2183,-0.006864697
7.286041,417.2084,-0.006864639
7.286042,417.2253,-0.006864684
7.286043,417.2232,-0.006864627
7.286044,417.2212,-0.00686457
7.286045,417.2191,-0.006864513
7.286046,417.2098,-0.006864457
7.286047,417.2264,-0.006864604
7.286047,417.2267,-0.006864648
7.286048,417.2208,-0.006864592
7.286049,417.2444,-0.006864737
7.28605,417.2144,-0.006864681
7.286051,417.251,-0.006864826
7.286052,417.2293,-0.006864669
7.286053,417.2397,-0.006864713
7.286054,417.2507,-0.006864757
7.286055,417.2422,-0.006864701
7.286055,417.239,-0.006864745
7.286056,417.2518,-0.006864889
7.286057,417.253,-0.006864833
7.286057,417.2509,-0.006864776
7.286058,417.2418,-0.006864721
7.286059,417.2509,-0.006864864
7.28606,417.2412,-0.006864808
7.286061,417.2782,-0.006864951
7.286062,417.2229,-0.006864698
7.286063,417.2775,-0.006865037
7.286063,417.2559,-0.006864883
7.286064,417.2676,-0.006864827
7.286065,417.252,-0.006864772
7.286066,417.2539,-0.006864914
7.286067,417.2708,-0.006864957
7.286067,417.2545,-0.006864901
7.286068,417.2654,-0.006864846
7.286069,417.268,-0.006864986
7.28607,417.2712,-0.006865029
7.286071,417.2815,-0.006865072
7.286072,417.2581,-0.006865017
7.286073,417.2742,-0.006865059
7.286074,417.2774,-0.006865101
7.286074,417.2619,-0.00686495
7.286075,417.2479,-0.006864895
7.286076,417.2944,-0.006865034
7.286077,417.2453,-0.006864883
7.286077,417.2879,-0.006865022
7.286078,417.2523,-0.006864871
7.286079,417.2813,-0.006865009
7.28608,417.2651,-0.006864955
7.286081,417.2676,-0.006864997
7.286082,417.2701,-0.006865039
7.286083,417.2726,-0.00686508
7.286083,417.258,-0.006864835
7.286084,417.2661,-0.006864972
7.286085,417.2686,-0.006865014
7.286086,417.2711,-0.006865055
7.286087,417.2679,-0.006865002
7.286087,417.2704,-0.006865043
7.286088,417.2728,-0.006865084
7.286089,417.2752,-0.006865125
7.28609,417.2664,-0.006864977
7.286091,417.2633,-0.006864924
7.286092,417.2602,-0.006864871
7.286093,417.2626,-0.006864913
7.286094,417.265,-0.006864954
7.286108,417.2675,-0.006864994
7.286109,417.2461,-0.006864754
7.28611,417.2677,-0.006864889
7.28611,417.2382,-0.006864743
7.286111,417.2735,-0.006864877
7.286112,417.2321,-0.006864639
